instance,seed,num_patients,MIP,Network,iLBBD1,cLBBD1,iLBBD2p,cLBBD2p,cLBBD4p
0,42,80,0,0,42.36597442626953,539.5575089454651,10.992496013641357,2.1029937267303467,322.29333233833313
1,831,80,0,0,22.294872283935547,21.023611545562744,7.580126523971558,1.6379444599151611,110.61923742294312
2,306,80,0,0,0.04100823402404785,17.650195360183716,0.052529335021972656,50.31237506866455,6.5364463329315186
3,542,80,0,0,0.5698623657226562,6.520099878311157,1.536529302597046,5.066059350967407,25.021376371383667
4,1,80,0,0,7.754920244216919,11.607993841171265,14.090696334838867,42.94512987136841,18.258146047592163
