instance,seed,num_patients,MIP,Network,iLBBD1,cLBBD1,iLBBD2p,cLBBD2p,cLBBD4p
0,42,40,0,0,23.703201293945312,33.61914610862732,14.886323690414429,123.51323890686035,272.86217999458313
1,831,40,0,0,146.31092309951782,144.41329836845398,62.9315185546875,57.421494245529175,10.64220666885376
2,306,40,0,0,0.23732686042785645,0.6169157028198242,0.15611672401428223,0.47742319107055664,0.5045003890991211
3,542,40,0,0,0.8794131278991699,0.1765918731689453,0.5495247840881348,0.18030357360839844,0.1642923355102539
4,1,40,0,0,15.635765314102173,0.713794469833374,18.779066801071167,9.79615306854248,2.6100287437438965
