instance,seed,num_patients,MIP,Network,iLBBD1,cLBBD1,iLBBD2p,cLBBD2p,cLBBD4p
0,42,80,4.702728748321533,40.89260768890381,91.25563526153564,900.9831976890564,24.07398509979248,7.042366027832031,460.5891971588135
1,831,80,24.397841453552246,46.05782890319824,55.787766456604004,96.57058000564575,16.91725254058838,9.799925804138184,243.46826434135437
2,306,80,12.680935144424438,24.995734214782715,0.1283268928527832,97.09259963035583,0.12240123748779297,128.92047595977783,33.77194142341614
3,542,80,4.384317398071289,19.413715839385986,3.5741753578186035,29.491546392440796,11.721232175827026,21.797244548797607,79.93392729759216
4,1,80,2.412705659866333,21.042570114135742,23.737029790878296,63.505159854888916,41.11349320411682,143.70229935646057,59.20559072494507
